active_steps,final_er,finite,flips,max_Mz,max_cmd,min_Fz,peak_beta,peak_er,peak_r,peak_util,saw_inhibit,saw_reentry,scenario
219,0.15054330604329424,True,0,1252.1439395784046,0.2981295094234297,,0.036551769295602415,0.17187349988411088,0.5276172535466938,0.9799996171054022,,,progressive_saturation
160,0.15128810450579286,True,0,1141.6414555903964,0.2718193941881896,,0.015207254526333328,0.1776872749135425,0.327968899612393,0.9800006350720171,,,high_speed_transient
0,1.56979728421806,True,0,0.0,0.0,1607.7239579172367,1.4297440053553314,1.56979728421806,1.6440008156808006,0.9968363831183403,,,brake_steer_sat
176,0.0923263393318414,True,0,1140.859917157139,0.2716333136088427,,0.09264978021824194,0.15304422335560372,0.34264211944074324,0.9807710029752889,,,mu_high_to_low
138,0.15764411943642823,True,0,1131.9937552171345,0.26952232267074633,,0.019247346541751118,0.15961363601932058,0.3580199980113152,0.9800060628660023,,,mu_low_to_high
253,0.13619134152954396,True,0,1371.1664318461771,0.32646819805861366,,0.009732491660233218,0.16061260179672246,0.31637598917536147,0.9870216009063112,,,split_mu_transition
191,0.14999253910074062,True,0,1897.2188098761837,0.45171876425623436,,0.028936311201496808,0.2410685251567191,0.4848755345556984,0.9799996171054022,,,steer_reversal
38,0.5180599853411142,True,0,146.20081004047856,0.03480971667630443,,0.2925792633067164,0.5736606575016994,0.7844132557840157,0.9914635191423375,True,True,inhibit_recovery
